split,file_path,class,class_vi,label_index
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000066.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001920.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003418.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002373.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003302.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007761.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002988.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003550.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005407.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007740.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000713.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002771.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004280.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004410.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001361.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001934.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003138.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_005921.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001823.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002055.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005412.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003551.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006460.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002093.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_006051.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002157.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007444.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001978.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004722.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005035.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003265.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003255.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004835.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005062.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000253.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002421.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002099.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006522.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004101.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003672.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003553.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003514.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000434.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005241.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004417.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007103.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002154.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007853.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004634.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002964.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005178.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007693.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002935.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006862.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007804.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007016.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006183.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007699.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007896.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_005755.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005207.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000927.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002086.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_005839.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000055.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000057.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003413.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006368.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002856.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006669.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002987.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004573.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006843.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001845.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004885.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004591.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004994.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002620.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_006052.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005096.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004723.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002039.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_005966.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005021.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004473.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001381.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006307.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_006021.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002189.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003792.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_005782.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004050.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003176.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003886.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001302.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007695.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_006150.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003545.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006835.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000520.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001756.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004509.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003136.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_005864.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005264.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007532.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004924.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000228.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001339.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003800.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000666.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001148.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_006128.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004573.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006968.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002515.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003067.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002815.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001700.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007904.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_test_train_dogs_005913.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001878.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001229.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000514.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002200.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006493.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003855.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003546.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000289.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002804.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_002051.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003238.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001145.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007884.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006442.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006988.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002917.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006619.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000481.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003080.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000092.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002578.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006614.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006529.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005568.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000824.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004011.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005273.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004697.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001574.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001597.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006325.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003897.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003289.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001350.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007649.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000451.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007062.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003778.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003840.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004119.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001627.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_004051.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003240.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006756.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_005703.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000445.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_005069.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002763.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_007727.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007272.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003686.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_005063.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003603.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000396.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_001258.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003143.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001447.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007026.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001021.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_000706.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007279.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001867.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_000285.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007439.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_006632.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/old_old_train_train_dogs_006598.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004527.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002575.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004935.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_test_train_cats_006018.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_002957.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_004703.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003743.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_003915.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003619.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/dogs/microsoft_raw_train_dogs_003669.jpg,dogs,Chó,1
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001420.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/microsoft_raw_train_cats_001104.jpg,cats,Mèo,0
train,/content/drive/MyDrive/HOCSAU/data/dataset_combined_main/training_set/cats/old_old_train_train_cats_007039.jpg,cats,Mèo,0
