source,source_split,class,source_path,md5,original_mode,original_bands
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11518.jpg,d12da3cc609ac5b454f1b0780d8a1259,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1301.jpg,4be0ed506555d443039365d23904a39b,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2004.jpg,2833e5b62a90118107d026244fcd03ec,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4005.jpg,30b5acacf3f533ded7b436eafd018ed1,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11931.jpg,aba89f0bac715aeab870b3e3182b5ed3,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8575.jpg,e6e4b5cb88fcc60901d9576f5f7cfbad,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6887.jpg,cc866d23b9e222368caa42b73a473e04,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12327.jpg,b331f241c5c42f4ab322da62849283dd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8928.jpg,f17c99d8f79114a517ef6b5910a5eecf,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12324.jpg,4bf7b138dac3f160962e3b80a49e67a3,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7527.jpg,9c5469e56a0fb98dd02d9e3a9cf3bb00,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8707.jpg,87c9aee495e123dd29453d3303076b61,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4207.jpg,2ae195a43923c414b5482668f3adc907,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2025.jpg,66954e37ed06b3e68c0e44eb040243e3,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5618.jpg,41e7fc5b6b82458e5a8784bea1877080,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10449.jpg,fd7071fe227b73704fb0ea6129dc3afd,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9598.jpg,ddb8f10be251e3c91b5eac11ecc53b8f,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1421.jpg,e19bf68c8b9f032d3803f3c97b7537d8,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.2453.jpg,144b723a34e2ab1f63b6e107b47f62a8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6150.jpg,4a8a2bc036e8685894424a9995e964e8,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2272.jpg,2b3d25638a5f8c8b65ac7e8635da6e87,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4026.jpg,f33a843c5a9be2fafda7c343e02c42d0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/201.jpg,c1fb5f8e7378581d74ec154899676e04,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1020.jpg,c63ccc0ac336e4d65ad2147895138b31,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1672.jpg,dc2257f142d06241045360bcb4d5f121,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1022.jpg,361977f337168503670ebfc831f2df08,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9680.jpg,3bd38a6c731d84425b127cb37ad01574,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8919.jpg,28cc22e5feea1104595d0c4f983481cf,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10708.jpg,c78c3947d00bd06a712c7123b13d457c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10443.jpg,a1beb5fbc6a979536ad5e726d693d1a5,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3771.jpg,ae0ed17c33cf16447fbdd729301392f8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12467.jpg,1f736bd6f7927b5283a631f26bc97b1d,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3041.jpg,d39fd61f64669765b405ec84ce2af74f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6995.jpg,2863ca692c290f41bd63f0e6279a757b,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9694.jpg,5f1b993436e1b07f55d1d54d637b59e9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4465.jpg,f759f9ad41d8b0cdd38f51c5e12d61a9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3276.jpg,c5bc4cdf028c727c4ac55c48e297f1a5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8014.jpg,67320a5265abc00ebd519d6bf5859985,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7484.jpg,e1f781edbbba5adff3d39a88a493a8d1,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3604.jpg,bf9db1a76eb5dad7bb54950a2ba79bc3,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3137.jpg,38d270ed69e33629f6fb6e16f1c81e6b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10586.jpg,5c49e9cceadbf6e2ed592752a21dc7c0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2518.jpg,fde7f2f6c90e1141db0c3108bf89b157,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12050.jpg,f2ec8f40517e8391e6fc849f9b4cee8d,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3541.jpg,07422515b81e3b5a74dc8a57b5ea0bcf,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4072.jpg,0aff80d337c418f86cd48e3bdf065eba,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6497.jpg,f7c547fd62c1663b4b404cd085753970,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9449.jpg,84d4c833668b824f6e88c1c7f4f03e42,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6360.jpg,04fc004aa08b442bbe1a60e78445c4cc,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10704.jpg,8ca3a72db6fccb935c3d331c5fa72acd,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4382.jpg,86d4629f2b947b7533d293cc61c94cd6,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3649.jpg,e5dd01d89fb3fefac8bdaddba3aeea6e,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1738.jpg,80209af67ba78ee7372d65955e667804,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3574.jpg,bac136742b110059dec775dc24e7a372,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7039.jpg,08959f1860087f7a91b73ee557f0fb00,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11147.jpg,5e0e4eb247c42aa70890a7a676e511f6,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3954.jpg,411763b305f8d5aca507fed94a75d8d5,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10797.jpg,e8bc4315b9cd45665873a5dfa620035a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6792.jpg,0db8f77e25aa5d10faa6e8a03f288b41,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3098.jpg,275df10ac92d80b1201cd5239a17c36f,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4657.jpg,a44403d046414b19df297d255babcc3f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/469.jpg,14ac7d62bab026f6ff2187c8e15e97be,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11357.jpg,75f58d76f02085e520ba9307e367762a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2501.jpg,b4e17f3ea60dddb8eba9e1c55a03ab33,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11087.jpg,0a2b9ea5c60148bdb41ea056925dee9d,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3432.jpg,1664b7be54783bfb8746eed87a071329,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1950.jpg,dc0a224bcb93775fee1d4d295fedf741,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4921.jpg,becade02bcf4e9361e9b7cf8b197f0d9,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/324.jpg,425bb8beda90e1a58f553d08fe0d36c9,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8208.jpg,ce52cc0aa1cc72614176b1d8e4a5a79f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1217.jpg,a730ea7188c44ff49d75b22bdb9fb72c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8232.jpg,f478cc502d3db07977bec637177c7de8,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3833.jpg,1d06dd4e8be1a3b843e3fc041c164d91,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4341.jpg,e7803f1950de356a29b408fb3d415f82,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11032.jpg,1dca5d82631927476acac83b7f29ad42,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1354.jpg,e0358ed18cab24ce269542340d88cd56,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3834.jpg,332398095e5a0529878ac2fcb7afeb36,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/166.jpg,0803923610595308e71ef29f293902c7,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4684.jpg,ca9c3447c81efb41611946aefa9f239e,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6072.jpg,e1d4973dd6b59e38c763d74f539da0e0,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2258.jpg,99350121ffa98f3991441230b4f7e15b,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2009.jpg,11f68382d04d7388ebadac89795e5dd1,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6614.jpg,7d3a46ee5fc3d07daf8700dffd581137,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1001.jpg,7519ebe43dbf9552ccfe3e62f8f7ca5a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/5097.jpg,ea477ebfe7a7ac08b8a156dc6ab3459b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3311.jpg,d7de38f8bdc75123765ecd607ec40cab,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9904.jpg,5f38c8a9e6b7613c4a1615a076885f25,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8422.jpg,bd95b7feb10d6a328512cf1f27e54e3a,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1265.jpg,472c53acb444799237cfa7f0991bd2cb,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3009.jpg,6289910f52f1fbbb303cc9ff99d6f17f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/206.jpg,569089b5c91b078f78b5c7a16c99297b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11689.jpg,7f7715d16337b37cd176afe548223a4a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11624.jpg,b46b35b9cc94149a43df831a638cfaa7,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9000.jpg,9a16433f760f5ac551172922e3661498,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1790.jpg,985d7e3b1cc71efaa5e5ea58225a7103,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4465.jpg,54013f12054acea137f8f4032f472a10,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3727.jpg,73ecc294bbb281c2e2f7e6c28f605b3f,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1696.jpg,2fe4648c74aef1bc33e329c731ca89d4,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4845.jpg,eebbdb5f264bf728f6e2301c15a35452,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/2683.jpg,30fbf879daf551291c7a3c6a362b8dd4,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10473.jpg,6831956041ecb3fccc869d265aa7f1a1,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1300.jpg,8e189a2986298bc93a4713ee9afe4a93,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11896.jpg,f7a789f42007256c9f591563977f9e2d,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3825.jpg,687c087fd31028fe44f72176a6a0e74c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1815.jpg,e6e576773f42f971715a74977aa9850c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10098.jpg,18c40f06d359ab9e29dd31f69c6007ea,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8749.jpg,71fc062f22b3c70ff891820315b38be1,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/665.jpg,a6805fe27647e7e584ba22eaf30591cd,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4959.jpg,1def5d824b38c6c2a6b93a85f191b5c4,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5853.jpg,902f546e7b1de63feab08650ef118b06,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4700.jpg,c210c224146a9896cc3148d3cb648c79,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/290.jpg,9c3b12cf3871a023d82a7042dc7e62b6,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1074.jpg,6aadcc30c71bb78d0ac9265463418d58,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6068.jpg,2e0d4221dd297d47318a58b21f8635da,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/3871.jpg,1e827d2740f85ba497c02931d5ffbb07,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1658.jpg,1a94b203eda567dd1a7ace95d1f9ed40,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1838.jpg,143c065ec123ff006accdbe0f56846bb,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4495.jpg,7f5a81e388f4aa94d2e1f9077f16e3f8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5689.jpg,354899e342d3073afc51e702baa075f7,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9048.jpg,b2f65d409a9dbbcd3cb75b49d2c38543,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6737.jpg,993286ba8c78462537b43493da425142,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4355.jpg,ea6eb1a46d1c3cef470a90949bb07569,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9926.jpg,b384b1e92a954de52b4f4fb980840488,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4917.jpg,3b55c18bb6245a56dc12c66f63560bd8,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3382.jpg,32ffa2e68ecc9e40cb06be7deb824c71,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7549.jpg,4c6a8a2b67fde5798ba05af44460227c,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3802.jpg,177b3e04c1bf1f3f92fa06cd280f8f9a,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7012.jpg,0114cbc6b4d4bb0ca671353498d88c4f,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10282.jpg,8ce19722366d8c5fedfd0eff8a6f54fb,RGB,3
old,old_test,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/dogs/dog.4003.jpg,0b3d73d95787cbeb749b8d00f3f9659f,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.160.jpg,f8ecea6c95a8b03b1538c3dcd71436b4,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2046.jpg,a16e1d8d16d367f44579a198f738c78c,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7072.jpg,05f17dc636e65c02f0feefdc0a09a710,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/4134.jpg,876b84b388508a40b9719c60a721f556,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/979.jpg,fd49d0b2f7e3164ad9f6159ad1841d1b,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.2303.jpg,71b988d6e7a509d7c62edd23e29a28a6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/9780.jpg,dc7e590ad77a5285b252a5de6b140c54,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/6402.jpg,7b6ab7721ba906b1c34079dbfdf1ad79,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1175.jpg,cbc5e4dde694d21196e5f9050521c177,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9958.jpg,c3a7290b42f14ec97b9403a9cd71c7ec,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/12196.jpg,b4f4912206df615e34d3e5ef9bb632e8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10088.jpg,77a269dff5bbcd47ec99787cabb6b6fe,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3273.jpg,c9cfcab40aa8c08b2cc9be887e98601b,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6518.jpg,36c0549205f37de973d475eaa010ecfc,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/10527.jpg,5f9566aae8f253faa2147837002af180,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1031.jpg,1aa7130218ed3a7e23c0bc9fa5ca96ee,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.3713.jpg,382483b34839e27c0f938b020a1c8db4,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4549.jpg,95edec7f102d003b50da11c07bc5c6c0,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9349.jpg,d838092fddc9a5beb228d82c904c5b13,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/1979.jpg,56a3bc30a6ecea9668f3bdf4b7c5a812,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/2251.jpg,13efae91bbb55b39d0d514958a7b9c2e,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/8504.jpg,361c14e4bed0ff7f0bc94399db183ee5,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/1808.jpg,cea6816361f2f637fb7e29248af55107,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.1663.jpg,4b198591dcc9f987faec10ef8ee6cb4a,RGB,3
old,old_train,cats,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/cats/cat.3134.jpg,a8c5ad7a4ec5a0b145c77ea665093c98,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/4034.jpg,2cd11823075bec9d692c3d6e8dd78446,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/9450.jpg,c8002cc027d60f3e647eadc1fccbe6d5,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/11279.jpg,687304bbfe5312e3ee0c4344e48882c5,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/5452.jpg,8509854efa4d79a06603ade7e5ece2fd,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.728.jpg,9f5d1fbd63dcf82d637679cbf5885669,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/7236.jpg,3251288073e11ae1a17e1c94ea994f4d,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/6394.jpg,dfca86e7dedf8d4dfb3057b380d653ff,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/7156.jpg,ca4f92917920c4644cf43d2866b3a2b5,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.868.jpg,a061500aa08301ddbc96a9dc950de586,RGB,3
old,old_train,dogs,/content/drive/MyDrive/HOCSAU/data/catdog/training_set/dogs/dog.1406.jpg,557282a4b2225ab4d340a6fd62e04ce1,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/12426.jpg,698194e94cb8ab296e1abf88966e8fe8,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8853.jpg,20691916b32acadb9a2adc719846e759,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/10977.jpg,73f605a42ff53dde42b1c24462b34e90,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/8479.jpg,bf8bca342fafb799fffb2c41e9cb596f,RGB,3
old,old_test,cats,/content/drive/MyDrive/HOCSAU/data/catdog/test_set/cats/cat.4442.jpg,ef6aa355b9d68ccac71f09edb13f1134,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/11714.jpg,712248c1b1cd4055f424a00c265252d6,RGB,3
microsoft,raw,dogs,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Dog/3745.jpg,2f26605303bfa8895a3f583ad5688442,RGB,3
microsoft,raw,cats,/content/drive/MyDrive/HOCSAU/data/catdog_microsoft/Cat/705.jpg,644c1936c7cf75e997a0dfc35736256e,RGB,3
